title,director,actor,box_office,synopsis,poster,open_date,degree,genre,country,movie_time
태일이,홍준표,"장동윤,염혜란,진선규,박철민,권해효,태인호,정예진,신정윤,안동구,강태우,이나영,최병윤,이원준,윤정열,김정팔,최은화,진양욱,이승행,강태우",125164.0,"평화시장에서 재단사 보조로 취직한 태일이는 정식 재단사가 되어 가족의 생계도 꾸리고 동생들 공부도 시키는 것이 꿈이다. 그러나 열심히 일해 재단사가 된 태일이의 눈에 띈 것은 죽도록 일하고 커피 한 잔 값도 받지 못한 채 피를 토하는 어린 여공들의 얼굴이다. 동료를 위하는 따뜻한 마음 만으로는 아무것도 바꿀 수 없고, ‘근로기준법’이 있어도 지켜지지 않는 현실 앞에서 스물두 살 청년 태일이는 스스로 희망의 불꽃이 되기를 결심한다. “근로기준법을 준수하라! 우리는 기계가 아니다!”",https://search.pstatic.net/common?type=o&size=176x264&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20211201_158%2F1638335929021VzRFf_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,2021.12.01.,전체 관람가,애니메이션,대한민국,99분
기담,"정식,정범식","김보경,김응수,이동규,진구,김태우,김종윤,예수정,정지안,김자영,데이비드 맥기니스",646241.0,"경성 최고의 의료기술이 갖춰진 ‘안생병원’, 동경 유학 중이던 엘리트 의사 부부 ‘인영’(김보경)과 ‘동원’(김태우)이 부임하고 병원 원장 딸과의 정략결혼을 앞둔 의대 실습생 ‘정남’(진구)은 유년 시절 사고로 다리를 저는 천재 의사 ‘수인’(이동규)과 함께 경성에서의 생활을 시작한다. 그러나 저마다 비밀스런 사랑에 빠져든 이들은 점점 지독한 파멸의 공포와 마주하게 되는데… 1942년 경성 안생병원 우리는 죽은 자와 사랑을 시작했다",https://search.pstatic.net/common?type=o&size=176x264&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20210623_205%2F1624438334204JaHk1_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,2007.08.01.,15세 이상 관람가,공포,대한민국,98분
성적표의 김민영,"이재은,임지선","김주아,윤아정,손다현,임종민,심이안,조형일",7730.0,"기숙사 생활을 하며 삼행시 클럽을 만들어 고등학교 생활을 함께 지낸 김민영, 유정희, 최수산나. 영원할 것 같았던 그들의 우정도 졸업과 동시에 각자의 다른 생활 속에서 관계가 소원해진다. 다른 지역에서 대학을 다니는 민영이 갑자기 정희를 집으로 초대하고, 정희는 기쁜 마음으로 민영을 찾아가지만, 자신의 기말 성적을 정정하느라 바쁜 민영에게 정희는 안중에도 없다. 정희는 ‘그럼에도 불구하고’ 민영을 기다린다. 과연 정희와 민영은 다시 예전으로 돌아갈 수 있을까?",https://search.pstatic.net/common?type=o&size=176x264&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20220822_125%2F1661156316564qPyti_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,2022.09.08.,전체 관람가,드라마,대한민국,97분
아줌마,허 슈밍,"홍휘팡,강형석,정동환,여진구",1994.0,"자식 키워봤자 소용없다 가슴으로 낳은 한류스타 ‘여진구’의 나라 한국으로 떠나다! 평생 가족만을 위해 살아온 싱가포르 아줌마 ‘림메이화’(홍휘팡) 한국드라마 촬영지 투어를 위해 인생 처음으로 나 홀로 한국행 비행기에 올랐다. 하지만 꿈 같은 시간도 잠시, 그녀를 두고 떠나버리는 관광버스? 말도 통하지 않는 낯선 땅에 홀로 남겨진 그녀의 여행은 뜻밖의 인연들을 마주하며 예상치 못했던 방향으로 흘러가는데... ‘여진구’ 찾아 떠나온 곳에서 진짜 ‘나’를 찾는 여행을 시작하다! 어서와~ 싱가포르 아줌마는 처음이지?",https://search.pstatic.net/common?type=o&size=176x264&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20231107_101%2F1699344760556dFcR1_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,2023.11.29.,12세 이상 관람가,드라마,"대한민국, 싱가포르",90분
너를 줍다,심혜정,"김재경,현우",1235.0,"사랑에 치이고 상처가 깊은 지수. 쓰레기를 보면 그 사람의 진짜 모습을 볼 수 있다고 믿는다. 그 날도 새로운 쓰레기를 찾던 지수는 최선을 다해 깔끔히 버려진 쓰레기를 발견한다. 바로 옆집 남자 우재의 쓰레기. 지수는 그가 궁금해졌고, 쓰레기 안의 정보를 토대로 그에게 접근하는 데 성공한다. 우재와의 만남이 거듭되면서 그의 자상함 안에 깃든 상처를 본 지수. 그녀는 점차 그에게 마음이 열린다. 어느 날, 느닷없이 들이닥친 우재의 옛 연인 세라. 지수에게 큰 상처를 주고 사라지고 지수는 다시금 마음을 닫아버린다. 우재는 그런 그녀 때문에 고민이 깊어진다.",https://search.pstatic.net/common?type=o&size=176x264&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20231023_112%2F16980289864574bqgF_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,2023.11.08.,12세 이상 관람가,"멜로/로맨스, 드라마",대한민국,104분
매트,최지온,"하지인,최지온,송성사,최바울,김주희,송주영,손반석,신동석,송예은,정승주,송예찬,최시언,임조이,진하민,김주혜,윤주리,이라엘,신영인,하성원,조나라,한지윤,방혜원,유병구,한명철,오주라,이준행",3175.0,"매트에 오르면, 심판이 시작된다! 어느날 갑자기 매트 위로 불려온 여덟 명의 사람들 단 하나의 공통점도 없는 이들에게 살아서 나가고 싶다면, 자신이 지은 죄를 고백하라는 정체불명의 미션이 주어진다 혼란과 절규, 불신이 가득한 매트 위 플레이어들은 생존을 위해 자신의 죄를 고발하고, 게임은 점점 극한으로 치닫게 되는데…",https://search.pstatic.net/common?type=o&size=176x264&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20231123_34%2F1700669350053pVg6B_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,2023.11.30.,12세 이상 관람가,"미스터리, 스릴러, 드라마",대한민국,154분
"식물카페, 온정",최창환,"강길우,이가경,김우겸,서석규,박수연,김상동",888.0,"종군 사진기자로 일했던 주인공 ‘현재’는 파키스탄 전쟁 당시의 트라우마로 더 이상 사진을 찍을 수 없게 된다. 퇴사 후 다시 찾은 할아버지의 수목원에서 어린 시절 느꼈던 식물과의 특별한 교감을 떠올린다. 식물로부터 살아갈 용기를 얻은 ‘현재’는 도심 속 <식물카페, 온정>을 운영하게 된다. 본인의 반려식물과 함께 저마다의 사연을 가지고 카페를 찾은 손님들에게 ‘현재’는 병든 식물은 물론 병든 마음에 필요한 그만의 식물 처방전을 건넨다.",https://search.pstatic.net/common?type=o&size=176x264&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20210602_96%2F1622594445428K2j4v_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,2021.06.24.,전체 관람가,대한민국,75분,매치컷㈜
나비와 바다,박배일,"재년,강숙자,윤윤자,노재년,강우영",1241.0,"뇌병변 장애를 앓고 있는 재년(애칭 제제)과 우영(애칭 노인네). 띠동갑 나이차를 극복하고 만남을 시작한 지 어언 8년. 이젠, 그녀를 바래다 주지 못하는 미안한 마음을 벗어 던지고, 그를 배웅해야 하는 아쉬운 헤어짐을 끝내고 싶다! 그러나, 미처 몰랐다. 결혼이 이렇게 어려운 것인 줄. ‘내가 다 책임질게. 오빠만 믿으라’는 우영의 프로포즈가 거듭될수록 제제의 고민은 깊어져 갔다. 험한 세상에 덜컥 둘만 남겨진 기분. ‘남편과 아내’로 규정되는 새로운 역할에 대한 부담은 점점 커져만 갔고, 주변의 우려 섞인 시선은 공포로 다가왔다. 과연, 제제와 우영은 결혼에 성공할 수 있을까?",https://search.pstatic.net/common?type=o&size=176x264&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20130107_236%2F1357541262604sx64C_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,2013.01.24.,12세 이상 관람가,다큐멘터리,대한민국,89분
더스트맨,김나경,"우지현,심달기,강길우,민경진,성령,전운종,곽민준,송철호,최광원,한상철,나종민,설재근,김현회,도영운,한동희,마정필,정남,오지영,이병수,손윤한,이명환,김동형,장정주,김해나,정애화,조경미,서호석,이진무,권정연,김문찬,오원준,손효승,허성우,이민영,최원,최진혁,서영희,석예인,김선문,주가영,문지혜,김준우,이광훈,이호준,이수현,엄선우,이강해,김선경,황정남,석예린",3810.0,스스로 떠도는 삶을 선택한 태산이 먼지 위에 그림을 그리며 상처를 치유하고 삶의 희망을 찾아가게 된다 수북이 쌓인 먼지가 아름다운 작품이 되는 마법 같은 순간 그리고 찾아오는 따뜻한 위로 지금껏 본 적 없는 더스트 아트버스터가 온다!,https://search.pstatic.net/common?type=o&size=176x264&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20210318_199%2F1616045593858wtxLk_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,2021.04.07.,12세 이상 관람가,드라마,대한민국,92분
사채소년,황동석,"유선호,강미나,유인수,이일준,이찬형,신수현,서혜원,윤병희,김기두,김종호,최윤빈,류제승,류경현,신정윤,지웅배,이상연,김태성,천동빈,박준영,오승희,유수정,심소영,정태수,박창훈,박현세,문수영,김동희,양동선,황재필,민채연,연오,유미호,김도담,권민서,정혜진,조영지,오협,이원욱,이주미,정현구,고성,김빈,이시형,차성만,김진서,서홍민,양성준",26149.0,"학교 서열 최하위, 고교사채왕이 되다! 존재감도, 빽도, 돈도 없는 서열 최하위 '강진'. 일진들의 괴롭힘에 시달리며 최악의 학교 생활을 이어가던 중 우연한 기회로 사채업자 '랑'에게 동업을 제안받게 된다. 학업에 지친 학생들의 마음을 사랑으로 채워주는 '사채'. '랑'에게 전수받은 특별한 기술을 활용해 학생들에게 돈을 빌려주는 고교사채왕이 된 '강진'은 자신을 괴롭히던 일진 '남영'까지 돈으로 짓밟으며 단숨에 학교 서열 최강자에 등극한다. 짝사랑하는 '다영'과도 가까워지며 꿈같은 시간을 보낸 것도 잠시, 고교사채왕 '강진'의 자리를 위협하는 사람들이 나타나기 시작하는데...",https://search.pstatic.net/common?type=o&size=176x264&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20231025_262%2F16982167015976uC2F_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,2023.11.22.,15세 이상 관람가,액션,대한민국,105분
초록밤,윤서진,"이태훈,김민경,강길우,변은영,오민애,김국희,원미원,이수아,송지연,이나라,이지은,윤지원,박진수,이승은,임수진,이민혁,이상완,김용완,김찬열,김호석,노치형",2628.0,"밤이 낮보다 어둡지 않고 낮이 밤보다 밝지 않은 우리 모두가 흩어지고 짙어지는, 여름밤",https://search.pstatic.net/common?type=o&size=176x264&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20220708_226%2F1657245858080kTiKi_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,2022.07.28.,15세 이상 관람가,대한민국,89분,인디스토리
평평남녀,김수정,"이태경,이한주,이봄,서갑숙,김진홍,박규남,김미미,유민곤,양지웅,이유진,양흥주,서지원,김민우,신평식,변은지,김성수,송예림,안제현,장선유,박종환",1317.0,"바쁜 회사일로 연애는 못하고 기막힌 아이디어는 까이기 일수 승진은 남의 이야기 열정만렙 33살 만년대리! 우리의 영블리 영진 어느 날, 능력은 없지만 빽은 있는 낙하산 준설이 그녀 앞에 떨어지고 하루도 평평할 날 없는 영진의 고달픈 일상이 시작되는데… 일도 사랑도 꼬여버린 할많하않 오피스 브이로그가 온다!",https://search.pstatic.net/common?type=o&size=176x264&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20220405_158%2F164912069067864cif_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,2022.04.28.,12세 이상 관람가,"멜로/로맨스, 드라마",대한민국,121분
헝거,강다연,"김유나,최윤우,하시연,김혜영,박상현,김혜준,오채아,김단아,정민정,단영,리우림,조은강",778.0,메이즈 교도소에서 자신들의 신념을 위해 죄수복 착용과 샤워를 거부하며 투쟁을 벌이고 있는 IRA(영국으로부터의 완전 독립을 목표로 하는 아일랜드공화국군)의 조직원들. IRA의 핵심인물인 ‘보비 샌즈’ (마이클 패스벤더)는 자신들의 요구를 묵살하고 대화를 거부하는 마가렛 대처 수상에 맞서 마지막 저항을 시작한다.,https://search.pstatic.net/common?type=o&size=176x264&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20160218_184%2F14557797489037baHr_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,2016.03.17.,청소년 관람불가,드라마,"영국, 아일랜드",96분
희수,감정원,공민정,617.0,"여섯 살 난 딸 ‘희수’를 교통사고로 잃은 ‘주은’과 ‘태훈’은 상실감에서 벗어나지 못한 채 하루하루를 살아간다. 망가져가는 ‘주은’을 볼 수 없었던 ‘태훈’은 프로그램 개발자인 친구 ‘준범’의 권유로 딸 ‘희수’를 VR로 복원하게 되고, 다시 행복을 찾을 것만 같았던 가족은 AI ‘희수’에 대한 ‘주은’의 강한 집착으로 점점 파국으로 치닫게 되는데...",https://search.pstatic.net/common?type=o&size=176x264&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20211006_212%2F1633505572025wIqA3_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,15세 이상 관람가,"SF, 스릴러",대한민국,99분,와이드 릴리즈㈜
5시부터 7시까지의 주희,장건재,"김주령,문호진",3053.0,"삶으로부터 도망치고 싶던 5시부터 사랑을 지켜내고 싶던 7시까지 희극도 비극도, 삶도 죽음도 아닌 경계의 시간 속에서 진짜 자신을 만난 ‘주희’ 그녀의 이야기 어쩌면 지금 ‘당신’의 이야기",https://search.pstatic.net/common?type=o&size=176x264&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20231016_89%2F1697423926894fSSBq_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,2023.11.08.,12세 이상 관람가,드라마,대한민국,76분
가문의 영광: 리턴즈,정흥순,"김정은,정준호,유동근,박근형,성지루,박상욱,이서연,이영선,신순식,이기영,김세영,조성인,이성훈,오정석,조상현,김해숙,최홍일",0.0,"전설의 가문이 돌아왔다! 가문의 영광은 결혼?! 사생결단 결혼성사 대작전이 펼쳐진다! 돈과 권력을 쥐고 있는 전설의 장씨 가문! 가문의 수장 ‘홍회장’에게 골칫거리가 딱 하나 있는데, 비혼주의를 선언한 막내딸 ‘진경’이다. 어느 날 ‘진경’은 처음 본 남자 ‘대서’와 하룻밤을 보내게 되고 이 사실을 알게 된 장씨 가문은 일등 사윗감의 조건을 두루 갖춘 ‘대서’와 ‘진경’을 결혼시키기 위해 온갖 음모를 꾸미기 시작하는데… 장씨 가문에게 던져진 지상 최대의 과제! 세기의 결혼은 과연 성공할 수 있을까?",https://search.pstatic.net/common?type=o&size=176x264&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20230921_142%2F1695281375835uM9nx_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,2023.09.21.,15세 이상 관람가,코미디,대한민국,99분
계몽영화,박동훈,"최찬숙,정승길,김소숙,김지인,오우정,이상현,박혁권,김희성,최차남,박준수,심영민,안선유,문경희,문상우,박동훈,유승희,임경애,임세운,이홍선,배용근,최교식,오연아,손병욱",2493.0,"아버지의 임종을 지키기 위해 모인 가족들. 이 땅에서 큰 무리 없이 살고 있다고 보여지지만, 군데군데 어긋나고 있는 가족들. 딸의 과거, 아버지의 과거, 그 아버지의 아버지의 과거를 통해서 현재의 어긋남이 어디에서부터 시작되었는지, 어떤 선택들이 이들을 이렇게 방치하게 되었는지를 보여준다.",https://search.pstatic.net/common?type=o&size=176x264&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111223_88%2F1324622934950EflWl_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,2010.09.16.,15세 이상 관람가,"드라마, 가족",대한민국,121분
계춘할망,창,"윤여정,김고은,김희원,신은정,최민호,류준열,양익준,박민지,남태부,강경탁,안소요,이상화,이슬비,이윤혁,신문성,오희준,김영철,주가영,송영숙",482951.0,"12년 만에 잃어버린 손녀를 기적적으로 찾은 해녀 계춘 손녀 혜지와 예전처럼 단둘이 제주도 집에서 함께 살면서 서로에게 적응해간다. 그러나, 아침부터 밤까지 오로지 손녀 생각만 가득한 계춘과 달리 도통 그 속을 알 수 없는 다 커버린 손녀 혜지. 어딘가 수상한 혜지에 대한 마을 사람들의 의심이 커져가는 가운데, 혜지는 서울로 미술경연대회를 갔다가 사라진다. 12년 만에 혜지가 할망을 찾아온 진짜 이유는 무엇일까? 할머니와 떨어져있던 시간 동안 혜지에게 무슨 일이 있었던 걸까?",https://search.pstatic.net/common?type=o&size=176x264&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20160415_82%2F1460685450026FBwPL_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,2016.05.19.,15세 이상 관람가,"드라마, 가족",대한민국,116분
국경의 남쪽,안판석,"차승원,심혜진,유해진,정효숙,송은주,조이진,박지은,박진규,황현아,김동길,백성현,유선아,유수정,이상주,박미경,이석영,장훈,권경선,임병근,임보람,우수인,오민섭,이진옥,이윤호,안혜영,장소연,손범수,손진호,김상호,양지웅,정민성,이민웅,이정민,이아현,이순화",227120.0,저는 1975년 조선로동당 창건일에 태어났습니다. 이름은 김선호. 만수예술단 호른 연주자이며 고향은 평양입니다. 저에게는 결혼을 약속한 연인 연화가 있었습니다. 성격도 얼굴도 동치미처럼 찡하구 시원한 연화가 난 정말로 좋았습니다. 그러던 어느날 남조선에 계신 할아버지와의 비밀편지가 발각되어 전 국경을 넘을 수 밖에 없었습니다. 연화를 남겨두고 말입니다. 전 연화의 탈출 자금을 마련하기 위해 마음이 급했습니다. 그러나 시간이 흐르면 흐를 수록 다신 못 만날 거란 생각에 막막해졌습니다. 그때 제 옆에 다가온 경주는 멍들었던 제 마음을 진심으로 어루만져 주었습니다. 그러던 어느날 연화가 국경을 넘어 내려왔습니다. 죽음을 각오하고 오직 한 사람 저를 찾아서 말입니다.,https://search.pstatic.net/common?type=o&size=176x264&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111222_250%2F1324562780248SgV6s_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,2006.05.04.,12세 이상 관람가,"드라마, 멜로/로맨스",대한민국,109분
그녀를 믿지 마세요,배형준,"강동원,김용선,진경,김지영,김하늘,김은영,송재호,임하룡,최연수,김창수,최유선,이안나,이미은,류태호,권태원,홍인,이영은",298221.0,"깜찍한 외모, 순수한 미소, 유려한 말솜씨..100% 완벽美를 자랑하는 그녀, 영주. 하지만 그녀 본색은 고단수 사기경력으로 별을 달고 있는 터프걸. 영주는 가석방 심사를 탁월한 연기력으로 가볍게 통과한다. 출감하자마자 영주는 유일한 혈육인 언니결혼선물로 준비해둔 목공예 기러기 한쌍을 들고 부산행 기차에 오르는데. 한편, 용강마을 약사인 희철 역시 여친에게 프로포즈할 반지를 들고 부산으로 가던 중 영주를 만나게 된다. 첫 만남부터 영주에게 치한으로 오인 받아 죽도록 맞는 것도 모자라 낯선 남자에게 반지까지 소매치기 당한 희철. 가석방 중인 영주는 도둑으로 몰리지 않기 위해 다시 반지를 찾아주려 하지만 이 와중에 그녀의 짐 가방과 희철의 반지가 뒤바뀌고 만다. 잃어버린 가방을 찾아야 한다는 일념 하에 용강마을에 들어선 영주. 하지만 한번 꼬인 것이 어디 쉽게 풀리랴. 희철의 가족들은 반지를 가지고 나타난 영주를 희철의 애인으로 오인하고 진실을 밝히기엔 뒤가 깨림직한 그녀는 결국 약혼녀 연기에 돌입하고 만다. 여친에게 프로포즈도 못하고 집으로 돌아온 희철은 영주의 의도치 않은 사기극에 분노하지만 이미 한발 늦은 상태. 희철은 가족 뿐 아니라 마을 사람들에게 순진한 여인을 버린 파렴치한으로 찍히고 마침내 집에서 쫓겨나는 신세가 된다. 이제 영주와 희철, 진실과 거짓의 대결이 본격적으로 시작되는데...",https://search.pstatic.net/common?type=o&size=176x264&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111222_176%2F1324536930481yx2Tb_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,2004.02.20.,12세 이상 관람가,"코미디, 멜로/로맨스",대한민국,115분
그라운드의 이방인,김명준,"김근,양시철,배수찬,권해효,박용진,정원덕,조은성,김정아",4017.0,"기억하는가? 당신의 심장을 뛰게 한 그때 그 소년들을! 누적 관중 1억 명, 연 관중 700만 명, 사회인야구인 50만 명… 1982년 출범해 명실상부 국민 스포츠로 자리매김한 한국 프로야구! 그해 여름, 잠실야구장을 내달리던 이름 없는 야구소년들이 있었다. “반짝이던 햇빛, 코끝을 스치던 바람, 그 순간을 아직도 기억합니다…” 2015년 3월, 우리 생애 가장 뜨거운 순간을 함께한 전설들이 다시 돌아온다!",https://search.pstatic.net/common?type=o&size=176x264&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20150223_62%2F1424659795663YrHCM_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,2015.03.19.,전체 관람가,다큐멘터리,대한민국,103분
나쁜 영화,장선우,"한슬기,장남경,기주봉,박길수,박미현,권태원,김기천",33.0,"오랜만에 종각 뮤직시티에 놀러갔다가 돈을 다 써버려 차비를 앵벌이하는 뺀의 비애. 우연히 친구따라 싸움터에 나갔다가 벽돌로 사람을 죽인 새의 알 수 없는 이야기. 돈이 없어 아리랑 퍽을 하는 감자와 댄서가 되고 싶지만 재능이 없어 자살 소동을 일으키는 프린스, 뽕카 타고 싶어 안달인 똥자루, 호빠 DJ 아임 떡. 팬티만 달랑입고 집을 쫓겨 나온 이쁜이는 복수를 위해 후배 아이 집을 터는데. 볼링비 엎어쓰기를 당하고 돈이 없어 빌딩에서 투신한 새가 편의점에서 과자를 훔치다 우연히 만난 거지같은 행려 내상. 그러다 우린 내상과 함께 서울역 지하도 입구에서 기거하는 행려 무리를 만나는데. 지하도에 누워 자는 오래된 행려 조기형, 아이를 잘 키우고자 하지만 안되는 애아범 행려, 맨발의 만수, 왕눈이, ZAZI가 안서서 마누라가 도망간 행려, 자신의 따지는 여자 살고 있다면 무조건 공감하고.",https://search.pstatic.net/common?type=o&size=176x264&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111223_30%2F13245824980167cFk2_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,1997.08.02.,청소년 관람불가,"다큐멘터리, 드라마",대한민국,126분
달이 지는 밤,"김종관,장건재","김금순,안소희,강진아,곽민규",2557.0,"중년의 여인이 무주 시외버스 터미널에서 내린다. 그녀는 마을길을 지나 숲으로 들어간다. 숲 어디선가 방울 소리가 들리고 여인은 자신이 목적지에 도착했음을 느낀다. 여인은 죽음 너머 삶의 흔적들을 찾기 시작한다. 한편, 서울에서 학교를 마치고 고향인 무주로 돌아와, 군청에서 일하며 혼자가 된 엄마와 살고 있는 민재. 엄마는 민재가 다시 고향으로 돌아온 것이 못마땅하다. 민재의 오랜 고향 친구이자 애인인 태규는 편찮으신 할머니를 간병하며 조부모의 오래된 집을 지키면서 살고 있다. 어느 날 한동안 연락이 끊겼던 대학 친구 경윤이 민재를 찾아온다. 떠난 사람들과 남은 사람들 그리고 다시 돌아온 사람들. 당신을 위로할 두 가지 아름다운 이야기",https://search.pstatic.net/common?type=o&size=176x264&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20220831_77%2F1661913394549Eay4m_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,2022.09.22.,15세 이상 관람가,드라마,대한민국,70분
두 개의 문,"김일란,홍지유","정태현,이종걸",73807.0,"2009년 1월 20일, 철거민 5명, 경찰 특공대원 1명 사망. 생존권을 호소하며 망루에 올랐던 이들은 불과 25시간 만에 싸늘한 시신이 되어 내려 왔고, 살아남은 이들은 범법자가 되었다. 철거민의 불법폭력시위가 참사의 원인이라는 검찰의 발표, 공권력의 과잉진압이 참혹한 사건을 만들었다는 비판의 목소리가 부딪히는 가운데, 진실공방의 긴 싸움은 법정으로 이어진다. 유가족 동의 없는 시신 부검, 사라진 3,000쪽의 수사기록, 삭제된 채증 영상, 어떠한 정보도 하달 받지 못했다는 경찰의 증언… 과연, 그 날의 ‘진실’은 무엇이었을까?",https://search.pstatic.net/common?type=o&size=176x264&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20120611_268%2F1339403780455cmPyz_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,2012.06.21.,15세 이상 관람가,다큐멘터리,대한민국,101분
마이 제너레이션,노동석,"이명수,최두영,김병석,최재훈,안슬기,박경목,이성중,이광우,유재경",3754.0,"영화감독이 꿈인 병석은 결혼식 비디오 촬영을 하고, 갈비집에서 숯불을 피우는 아르바이트도 하며, 도로변에서 성인 용품을 팔기도 하면서 막막하게 지내던 중 설상가상으로 형이 진 빚마저 떠안게 된다. 재경은 제대로 된 직장을 갖지 못한 채 이곳저곳을 기웃거리다가 간신히 들어간 사채업자 사무실에선 우울해 보인다고 하루만에 잘리고, 홈쇼핑 사기까지 당한다. 꿈을 이룰 방법 없이 잔인한 현실에 내몰린 이 커플을 만나도 도무지 즐겁지가 않다. 결국 ‘카드깡’으로 현금을 마련한 후 암담한 마음으로 병석을 찾아온 재경에게, 역시 급전 마련을 위해 보물 1호인 비디오카메라를 팔기로 한 병석은 마지막 카메라를 그녀에게 들이대며 울어보라고 말하는데...",https://search.pstatic.net/common?type=o&size=176x264&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111221_56%2F1324478058900Sdpqi_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,2004.12.03.,15세 이상 관람가,드라마,대한민국,85분
바람아 안개를 걷어가다오,신동민,"신정웅,김혜정,노윤정,구양욱,김도현,차솔몬,전정욱,김사문,지승섭,김상돈,강미경",1435.0,"엄마에게서 걸려온 전화를 받고 군말 없이 집으로 내려온 아들은 엄마가 들려주는 시시콜콜한 이야기와 구슬픈 노래를 담담하게 듣는다. 엄마와 아들, 서로를 생각하는 애틋한 마음이 바람이 되어 안개를 걷어갈 수 있을까? 때로는 지긋하고 때로는 애틋한 엄마와 아들, 우리 시대 가족 이야기를 만난다",https://search.pstatic.net/common?type=o&size=176x264&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20211013_87%2F16340930311909LMpJ_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,2021.10.28.,12세 이상 관람가,드라마,대한민국,73분
